appId,appName,environment,severity,runtime,installedPath,jarFiles,ciCdPipeline,forgejoActions,repo,image,vulnerabilities
"APP-00793","payments-service-0793","qa","high","python3.11-fastapi","/srv/qa/payments-service-0793","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0793:ci-793""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0793.git","localhost:5000/avrc/payments-service-0793:1.0.0","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00794","loans-service-0794","staging","medium","go1.22","/opt/staging/loans-service-0794","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0794:ci-794""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-loans-service-0794.git","localhost:5000/avrc/loans-service-0794:1.2.3","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00795","cards-service-0795","production","medium","dotnet8","/opt/apps/cards-service-0795","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0795:ci-795""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0795.git","localhost:5000/avrc/cards-service-0795:2024.04","[{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""critical"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00796","risk-service-0796","dr","critical","nginx-static","/dr/apps/risk-service-0796","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/risk-service-0796:ci-796""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-risk-service-0796.git","localhost:5000/avrc/risk-service-0796:latest","[{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00797","core-banking-service-0797","on-prem","high","nodejs18","D:\Apps/core-banking-service-0797","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/core-banking-service-0797:ci-797""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-core-banking-service-0797.git","localhost:5000/avrc/core-banking-service-0797:1.0.0","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00798","analytics-service-0798","hybrid","medium","java17-spring","/hybrid/apps/analytics-service-0798","[""analytics-service-0798-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/analytics-service-0798:ci-798""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-analytics-service-0798.git","localhost:5000/avrc/analytics-service-0798:1.2.3","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00799","identity-service-0799","development","low","python3.11-fastapi","/srv/dev/identity-service-0799","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0799:ci-799""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0799.git","localhost:5000/avrc/identity-service-0799:2024.04","[{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00800","treasury-service-0800","qa","critical","go1.22","/srv/qa/treasury-service-0800","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0800:ci-800""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-treasury-service-0800.git","localhost:5000/avrc/treasury-service-0800:latest","[{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00801","payments-service-0801","staging","high","dotnet8","/opt/staging/payments-service-0801","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0801:ci-801""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0801.git","localhost:5000/avrc/payments-service-0801:1.0.0","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00802","loans-service-0802","production","high","nginx-static","/opt/apps/loans-service-0802","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0802:ci-802""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-loans-service-0802.git","localhost:5000/avrc/loans-service-0802:1.2.3","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""critical"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00803","cards-service-0803","dr","low","nodejs18","/dr/apps/cards-service-0803","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0803:ci-803""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0803.git","localhost:5000/avrc/cards-service-0803:2024.04","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
